account;category;currency;amount;ref_currency_amount;type;payment_type;note;date;transfer;payee;labels
Promerica Platinum Dolares;Rent;USD;33.5;669.2;Expense;Credit card;Mensualidad de bodega;2021-10-08T17:00:00.000Z;false;;
BI Dolares;Transfer, withdraw;USD;1100;21973.78;Expense;Cash;;2021-10-07T17:56:51.764Z;true;;
BI Dolares;Loans, interests;USD;1283;25629.41;Income;Cash;;2021-10-07T17:50:52.887Z;false;;
Promerica Platinum Dolares;Software, apps, games;USD;4.84;96.68;Expense;Credit card;;2021-10-06T17:00:00.000Z;false;;
BI Dolares;Transfer, withdraw;USD;290;5793.09;Expense;Cash;;2021-10-06T15:44:26.752Z;true;;
BI Dolares;Transfer, withdraw;USD;1446.66;28898.71;Expense;Cash;;2021-10-06T15:43:38.788Z;true;;
Promerica Platinum Dolares;Transfer, withdraw;USD;1446.66;28898.71;Income;Cash;;2021-10-06T15:43:38.788Z;true;;
BI Dolares;Transfer, withdraw;USD;1500;29964.24;Expense;Cash;;2021-10-06T15:40:19.561Z;true;;
Promerica Black Dolares;Transfer, withdraw;USD;1500;29964.24;Income;Cash;;2021-10-06T15:40:19.561Z;true;;
Bi Queztales;Financial expenses;GTQ;30;76.99;Expense;Cash;;2021-10-05T17:00:00.000Z;false;;
Promerica Black Dolares;Alcohol, tobacco;USD;220.36;4401.95;Expense;Cash;;2021-10-05T15:55:32.730Z;false;;
My Account;Alcohol, tobacco;COP;100000;522.71;Expense;Cash;;2021-10-05T15:54:51.815Z;false;;
My Account;Financial expenses;COP;60369;315.55;Expense;Cash;Comisiones;2021-10-05T00:58:24.155Z;false;;
BI Quetzales;Transfer, withdraw;GTQ;733.97;1883.67;Expense;Cash;;2021-10-05T00:57:53.395Z;true;;
My Account;Transfer, withdraw;COP;360369.09;1883.67;Income;Cash;;2021-10-05T00:57:53.395Z;true;;
My Account;Holiday, trips, hotels;COP;100000;522.71;Expense;Cash;Prestado a banano;2021-10-05T00:57:13.095Z;false;;Banano
BI Dolares;Financial expenses;USD;17.99;359.37;Expense;Cash;Comisiones;2021-10-05T00:56:45.752Z;false;;
BI Quetzales;Transfer, withdraw;GTQ;1024.18;2628.47;Income;Cash;;2021-10-05T00:52:12.711Z;true;;
BI Dolares;Transfer, withdraw;USD;131.58;2628.46;Expense;Cash;;2021-10-05T00:52:12.711Z;true;;
Promerica Black Dolares;Alcohol, tobacco;USD;14.7;293.65;Expense;Cash;Chelitas lunes con banano;2021-10-05T00:38:20.620Z;false;;
Promerica Platinum Quetzales;Transfer, withdraw;GTQ;758;1945.34;Income;Cash;;2021-10-04T17:42:51.502Z;true;;
BI Quetzales;Transfer, withdraw;GTQ;758;1945.34;Expense;Cash;;2021-10-04T17:42:51.502Z;true;;
BI Quetzales;Transfer, withdraw;GTQ;2900;7442.59;Expense;Cash;;2021-10-04T17:39:15.478Z;true;;
Promerica Black Quetzales;Transfer, withdraw;GTQ;2900;7442.59;Income;Cash;;2021-10-04T17:39:15.478Z;true;;
BI Quetzales;Transfer, withdraw;GTQ;884.07;2268.89;Income;Cash;;2021-10-04T17:36:39.208Z;true;;
BI Dolares;Transfer, withdraw;USD;113.58;2268.89;Expense;Cash;;2021-10-04T17:36:39.208Z;true;;
Promerica Black Dolares;Groceries;USD;6.21;124.05;Expense;Cash;;2021-10-04T17:19:56.554Z;false;;
BI Dolares;Income;USD;3124;62405.52;Income;Cash;;2021-10-04T17:19:06.578Z;false;;
Promerica Platinum Dolares;Software, apps, games;USD;4.11;82.1;Expense;Cash;;2021-10-03T17:00:00.000Z;false;;
BBVA 0270;Financial expenses;MXN;928.23;928.23;Expense;Cash;Uber’s;2021-10-03T05:23:26.310Z;false;;
Promerica Platinum Dolares;Financial expenses;USD;742.47;14831.7;Expense;Cash;;2021-10-03T05:20:42.662Z;false;;
BI Quetzales;Income;GTQ;2547.69;6538.42;Income;Cash;;2021-10-03T05:10:13.596Z;false;;
Promerica Black Quetzales;Financial expenses;GTQ;2946.34;7561.52;Expense;Cash;;2021-10-03T05:05:28.372Z;false;;
Promerica Platinum Quetzales;Financial expenses;GTQ;758.25;1945.98;Expense;Cash;;2021-10-03T05:03:47.178Z;false;;
My Account;Holiday, trips, hotels;COP;22.16;0.12;Expense;Cash;El viajero hostal;2021-10-03T04:42:06.789Z;false;;
My Account;Child Support;COP;200000;1045.41;Expense;Cash;;2021-10-01T02:53:07.587Z;false;;Banano
My Account;Transfer, withdraw;COP;454427.75;2375.32;Income;Cash;;2021-10-01T02:52:48.939Z;true;;
BI Quetzales;Transfer, withdraw;GTQ;925.54;2375.32;Expense;Cash;;2021-10-01T02:52:48.939Z;true;;
BI Dolares;Transfer, withdraw;USD;131.58;2628.46;Expense;Cash;;2021-10-01T02:48:28.747Z;true;;
BI Quetzales;Transfer, withdraw;GTQ;1024.18;2628.47;Income;Cash;;2021-10-01T02:48:28.747Z;true;;
BI Quetzales;Lottery, gambling;GTQ;700;1796.49;Expense;Cash;Tarjeta de vacunación de Guatemala;2021-09-30T21:33:10.039Z;false;;
BI Dolares;Transfer, withdraw;USD;92.11;1840;Expense;Cash;;2021-09-30T21:13:27.863Z;true;;
BI Quetzales;Transfer, withdraw;GTQ;716.95;1839.99;Income;Cash;;2021-09-30T21:13:27.863Z;true;;
Promerica Black Dolares;Wellness, beauty;USD;25;499.4;Expense;Cash;Bumbler;2021-09-29T09:01:21.293Z;false;;
Promerica Black Dolares;Life & Entertainment;USD;79;1578.12;Expense;Cash;Pigalis;2021-09-28T11:47:26.651Z;false;;
My Account;Alcohol, tobacco;COP;80000;418.16;Expense;Cash;;2021-09-28T03:09:00.000Z;false;;
Promerica Black Dolares;Groceries;USD;75;1498.21;Expense;Cash;Super de la semana;2021-09-27T18:51:42.631Z;false;;
Promerica Black Dolares;Groceries;USD;20;399.52;Expense;Cash;Súper banano;2021-09-26T23:03:46.690Z;false;;Banano
Promerica Black Dolares;Groceries;USD;20;399.52;Expense;Cash;Super;2021-09-26T23:00:16.676Z;false;;
My Account;Food & Drinks;COP;20500;107.15;Expense;Cash;Pollo;2021-09-26T22:29:29.637Z;false;;
BI Quetzales;Transfer, withdraw;GTQ;519.47;1333.17;Expense;Cash;;2021-09-26T22:28:54.588Z;true;;
My Account;Transfer, withdraw;COP;200000;1045.41;Income;Cash;;2021-09-26T22:28:54.588Z;true;;
Promerica Black Dolares;Health care, doctor;USD;36;719.14;Expense;Cash;Bloqueador solar cara;2021-09-26T22:03:38.266Z;false;;
BI Quetzales;Transfer, withdraw;GTQ;512.09;1314.23;Income;Cash;;2021-09-26T21:51:09.999Z;true;;
BI Dolares;Transfer, withdraw;USD;65.79;1314.23;Expense;Cash;;2021-09-26T21:51:09.999Z;true;;
Promerica Black Dolares;Bar, cafe;USD;5;99.88;Expense;Cash;Tortas starbucks;2021-09-26T17:24:45.624Z;false;;
Promerica Black Dolares;Bar, cafe;USD;5.5;109.87;Expense;Cash;Juan Valdez El Dorado;2021-09-25T23:27:03.691Z;false;;
Promerica Black Dolares;Clothes & Footwear;USD;44;878.95;Expense;Cash;;2021-09-25T20:33:18.669Z;false;;Banano
Promerica Black Dolares;Shopping;USD;15;299.64;Expense;Cash;Ropa de colores;2021-09-25T20:31:07.851Z;false;;
Promerica Black Dolares;Clothes & Footwear;USD;355;7091.54;Expense;Cash;Tenis;2021-09-25T19:47:50.269Z;false;;Banano
Promerica Black Dolares;Housing;USD;4.07;81.3;Expense;Cash;Reservación de Hostalworld;2021-09-25T18:45:00.931Z;false;;
Promerica Black Dolares;Restaurant, fast-food;USD;6.62;132.24;Expense;Cash;Almuerzo en frijol asa;2021-09-25T17:24:12.942Z;false;;
Promerica Black Dolares;Internet;USD;5.21;104.08;Expense;Cash;Internet en bogota;2021-09-25T17:16:11.539Z;false;Internet en bogota;
Promerica Black Dolares;Bar, cafe;USD;10.5;209.75;Expense;Cash;Desayuno to una;2021-09-25T13:32:27.040Z;false;;
BBVA 0270;Transportation;MXN;208.17;208.17;Expense;Cash;Uber a aeropuerto Panama;2021-09-25T12:56:38.268Z;false;;
Promerica Black Dolares;Restaurant, fast-food;USD;67.53;1348.99;Expense;Cash;Comida en la trump tower;2021-09-24T23:43:42.060Z;false;;Banano
BI Dolares;Long distance;USD;200;3995.23;Expense;Cash;MED ~> Santiago;2021-09-24T14:23:08.494Z;false;;
BI Dolares;Long distance;USD;200;3995.23;Expense;Cash;MED ~> Santiago;2021-09-24T14:22:33.277Z;false;;Banano
BBVA 0270;Transportation;MXN;103.92;103.92;Expense;Cash;Uber a toreo;2021-09-24T01:15:57.748Z;false;;
BBVA 0270;Wellness, beauty;MXN;1304.47;1304.47;Expense;Cash;Salon de belleza;2021-09-24T00:37:13.373Z;false;;
Cash Mexico;Food & Drinks;MXN;250;250;Expense;Cash;Pagado de mi comida;2021-09-23T22:22:36.619Z;false;;
Cash Mexico;Food & Drinks;MXN;90;90;Expense;Cash;Pagado comida Axel;2021-09-23T22:22:19.907Z;false;;
Cash Mexico;Transfer, withdraw;MXN;500;500;Income;Cash;;2021-09-23T22:18:35.109Z;true;;
BBVA 0270;Transfer, withdraw;MXN;500;500;Expense;Cash;;2021-09-23T22:18:35.109Z;true;;
BBVA 0270;Transportation;MXN;128;128;Expense;Cash;Uber salón de belleza;2021-09-23T22:18:23.228Z;false;;
BBVA 0270;Software, apps, games;MXN;150;150;Expense;Cash;HBO Max;2021-09-23T19:56:53.204Z;false;;
Promerica Platinum Dolares;Software, apps, games;USD;4.29;85.7;Expense;Credit card;;2021-09-23T17:00:00.000Z;false;;
BBVA 0270;Active sport, fitness;MXN;559;559;Expense;Cash;Smart fit;2021-09-20T19:59:20.000Z;false;;
BBVA 0270;Alcohol, tobacco;MXN;220;220;Expense;Cash;Casa Pepe;2021-09-20T19:58:18.000Z;false;;
Promerica Platinum Dolares;TV, Streaming;USD;5.99;119.66;Expense;Credit card;;2021-09-20T17:00:00.000Z;false;Disney;
BBVA 0270;Software, apps, games;MXN;450;450;Expense;Cash;Ps4;2021-09-19T21:52:51.693Z;false;;
BBVA 0270;Alcohol, tobacco;MXN;665;665;Expense;Cash;221 Fabrizio 221 Axel;2021-09-19T05:33:23.018Z;false;;
BBVA 0270;Bar, cafe;MXN;205;205;Expense;Cash;Chelas Mugricio;2021-09-19T03:46:15.331Z;false;;
BBVA 0270;Groceries;MXN;19;19;Expense;Cash;Papel de baño en 7eleven;2021-09-18T23:23:32.373Z;false;;
BBVA 0270;Bar, cafe;MXN;60;60;Expense;Cash;Café mm;2021-09-18T01:54:56.526Z;false;;
BBVA 0270;Gifts, joy;MXN;4500;4500;Expense;Cash;Rockband;2021-09-16T22:35:19.930Z;false;;
BBVA 0270;Financial expenses;MXN;278.35;278.35;Expense;Cash;;2021-09-16T19:37:26.947Z;false;;
BBVA 0270;Transportation;MXN;151;151;Expense;Cash;Uber del zócalo a taco naco de condesa;2021-09-16T09:17:41.268Z;false;;
BI Dolares;Lending, renting;USD;464;9268.94;Income;Cash;Devuelto de Airbnb Alex;2021-09-14T16:01:16.824Z;false;;
BBVA 0270;Maintenance, repairs;MXN;619.99;619.99;Expense;Cash;Reembolso por romper la silla de Airbnb;2021-09-14T08:52:35.190Z;false;;
BBVA 0270;Transportation;MXN;140.98;140.98;Expense;Cash;Uber de regreso;2021-09-14T08:48:55.838Z;false;;
BBVA 0270;Transportation;MXN;168;168;Expense;Cash;Uber a Coyoacán;2021-09-14T08:48:29.867Z;false;;
BI Quetzales;Alcohol, tobacco;GTQ;28;71.86;Expense;Cash;;2021-09-13T22:03:35.684Z;false;;
BI Dolares;Transfer, withdraw;USD;19.74;394.33;Expense;Cash;;2021-09-13T21:43:06.444Z;true;;
BI Quetzales;Transfer, withdraw;GTQ;153.65;394.33;Income;Cash;;2021-09-13T21:43:06.444Z;true;;
BBVA 0270;Financial expenses;MXN;61.08;61.08;Expense;Cash;;2021-09-13T13:48:23.818Z;false;;
BI Dolares;Health care, doctor;USD;5.9;117.86;Expense;Cash;Gotas para los ojos y labios;2021-09-13T02:30:02.888Z;false;;
BI Quetzales;Financial expenses;GTQ;53.65;137.69;Expense;Cash;;2021-09-12T23:19:31.125Z;false;;
BBVA 0270;Income;MXN;36039;36039;Income;Cash;Salario de Oracle;2021-09-12T23:15:44.001Z;false;;
Bi Queztales;Financial expenses;GTQ;30;76.99;Expense;Cash;;2021-09-12T17:00:00.000Z;false;;
Promerica Platinum Dolares;Transportation;USD;2.51;50.14;Expense;Cash;;2021-09-11T23:22:56.000Z;false;;
Promerica Platinum Dolares;Transportation;USD;7.37;147.22;Expense;Cash;Uber 7.37;2021-09-11T23:22:07.000Z;false;;
Promerica Platinum Dolares;Alcohol, tobacco;USD;18;359.57;Expense;Cash;;2021-09-11T05:30:32.456Z;false;;
Promerica Platinum Dolares;Restaurant, fast-food;USD;120;2397.14;Expense;Cash;Kobe luisito;2021-09-11T03:04:24.503Z;false;;
Promerica Platinum Dolares;Food & Drinks;USD;3.88;77.51;Expense;Cash;Desayuno;2021-09-11T00:20:35.820Z;false;;
Promerica Platinum Dolares;Transportation;USD;5.56;111.07;Expense;Cash;Uber de regreso;2021-09-11T00:20:13.390Z;false;;
Promerica Platinum Dolares;Alcohol, tobacco;USD;165.89;3313.85;Expense;Cash;Entretenimiento;2021-09-11T00:19:22.163Z;false;;
Promerica Platinum Dolares;Alcohol, tobacco;USD;58.58;1170.2;Expense;Cash;Botella de disco;2021-09-11T00:18:57.919Z;false;;
Promerica Platinum Dolares;Transportation;USD;4.5;89.89;Expense;Cash;Uber a bar;2021-09-11T00:18:36.553Z;false;;
BBVA 0270;Insurances;MXN;70;70;Expense;Cash;Seguro cero;2021-09-09T13:46:47.000Z;false;;
Promerica Platinum Dolares;Transportation;USD;3.21;64.12;Expense;Cash;Uber a disco;2021-09-09T00:17:20.000Z;false;;
Promerica Platinum Dolares;Transportation;USD;3.1;61.93;Expense;Cash;Uber a bar;2021-09-09T00:17:01.000Z;false;;
Promerica Platinum Dolares;Rent;USD;37.27;744.51;Expense;Cash;U-storage renta;2021-09-09T00:15:47.000Z;false;;
Promerica Platinum Dolares;Food & Drinks;USD;4.67;93.29;Expense;Cash;;2021-09-09T00:13:57.000Z;false;;
BI Quetzales;Financial expenses;GTQ;29.96;76.89;Expense;Cash;Manejo de cuenta;2021-09-08T20:54:16.651Z;false;;
BBVA 0270;Food & Drinks;MXN;220;220;Expense;Cash;Tacos;2021-09-08T20:51:25.975Z;false;;
Promerica Platinum Dolares;Long distance;USD;160;3196.19;Expense;Cash;Prestado de boleto de banano;2021-09-08T20:12:36.106Z;false;;
BI Dolares;Refunds (tax, purchase);USD;884;17658.93;Income;Cash;Devuelto de banano;2021-09-08T20:11:44.976Z;false;;
Promerica Platinum Dolares;Food & Drinks;USD;14.01;279.87;Expense;Cash;Almuerzos x3 uno de Alex y me deben uno;2021-09-08T01:38:42.243Z;false;;
Promerica Platinum Dolares;Food & Drinks;USD;4.15;82.9;Expense;Cash;Desayuno;2021-09-08T01:38:11.053Z;false;;
BBVA 0270;Food & Drinks;MXN;150;150;Expense;Cash;Almuerzos;2021-09-07T20:51:03.000Z;false;;
Promerica Platinum Dolares;Alcohol, tobacco;USD;19.99;399.32;Expense;Cash;Tder;2021-09-07T00:14:03.974Z;false;;
Promerica Platinum Dolares;Food & Drinks;USD;4.68;93.49;Expense;Cash;Almuerzo que le debí a Alex;2021-09-07T00:13:39.316Z;false;;
Cash Mexico;Food & Drinks;MXN;200;200;Expense;Cash;Desayuno y almuerzo;2021-09-07T00:13:24.539Z;false;;
Promerica Platinum Dolares;Software, apps, games;USD;4.84;96.68;Expense;Credit card;;2021-09-06T17:00:00.000Z;false;;
Promerica Platinum Dolares;Alcohol, tobacco;USD;8.57;171.2;Expense;Cash;Consumo en toque;2021-09-05T14:55:25.000Z;false;;
Cash Mexico;Food & Drinks;MXN;100;100;Expense;Cash;Taquitos con alex;2021-09-05T05:25:15.401Z;false;;
Cash Mexico;Culture, sport events;MXN;100;100;Expense;Cash;Entradas a mvlata x2 con axel;2021-09-05T05:05:51.962Z;false;;
Promerica Platinum Dolares;Transportation;USD;0.23;4.59;Expense;Cash;Uber para ir a ver a Mulata desde Chapultepec;2021-09-05T01:22:03.351Z;false;;
BBVA 0270;Telephony, mobile phone;MXN;10.38;10.38;Expense;Cash;Internet de celular Oxxo recarga de 200;2021-09-05T01:22:00.620Z;false;;
Cash Mexico;Transfer, withdraw;MXN;400;400;Income;Cash;;2021-09-05T01:21:17.507Z;true;;
BBVA 0270;Transfer, withdraw;MXN;400;400;Expense;Cash;;2021-09-05T01:21:17.507Z;true;;
Promerica Platinum Dolares;Transportation;USD;4.15;82.9;Expense;Cash;Uber de regreso de monumento con alex;2021-09-05T01:20:29.989Z;false;;
Promerica Platinum Dolares;Charity, gifts;USD;12.46;248.9;Expense;Cash;Entrada a monumento con Alex;2021-09-05T01:19:45.801Z;false;;
BBVA 0270;Alcohol, tobacco;MXN;1200;1200;Expense;Cash;200 de uber 150 LSD 850 Weed;2021-09-04T21:50:38.489Z;false;;
Promerica Platinum Dolares;Restaurant, fast-food;USD;14.52;290.05;Expense;Cash;Almuerzo con Alex;2021-09-04T21:14:45.447Z;false;;
BBVA 0270;Clothes & Footwear;MXN;250;250;Expense;Cash;Corbata;2021-09-04T19:11:23.944Z;false;;
BBVA 0270;Taxes;MXN;65;65;Expense;Cash;Iva por enviar dinero;2021-09-04T19:11:00.616Z;false;;
BBVA 0270;Taxes;MXN;401;401;Expense;Cash;Costo por enviar dinero;2021-09-04T19:10:44.918Z;false;;
BBVA 0270;Food & Drinks;MXN;180;180;Expense;Cash;Comida en restaurante Chapultepec;2021-09-04T19:10:24.233Z;false;;
BBVA 0270;Food & Drinks;MXN;140;140;Expense;Cash;Comida en cafe Chapultepec;2021-09-04T19:10:06.298Z;false;;
Promerica Platinum Dolares;Software, apps, games;USD;4.11;82.1;Expense;Cash;;2021-09-04T17:00:00.000Z;false;;
Promerica Platinum Dolares;Transportation;USD;7.15;142.83;Expense;Cash;Uber de regreso logia;2021-09-04T04:18:35.985Z;false;;
Promerica Platinum Dolares;Transportation;USD;5.19;103.68;Expense;Cash;Uber para ida a logia;2021-09-04T01:18:06.054Z;false;;
Promerica Black Quetzales;Transfer, withdraw;GTQ;2888.14;7412.16;Income;Cash;;2021-09-02T00:23:04.583Z;true;;
BI Dolares;Transfer, withdraw;USD;371.05;7412.15;Expense;Cash;;2021-09-02T00:23:04.583Z;true;;
BI Dolares;Transfer, withdraw;USD;2002;39992.27;Expense;Cash;;2021-09-01T23:02:12.378Z;true;;
Promerica Black Quetzales;Loans, interests;GTQ;2811.4;7215.21;Expense;Cash;Pago de préstamo;2021-09-01T22:54:06.649Z;false;;
BI Dolares;Transfer, withdraw;USD;1250;24970.2;Expense;Cash;;2021-09-01T22:53:10.281Z;true;;
Promerica Platinum Dolares;Transfer, withdraw;USD;1250;24970.2;Income;Cash;;2021-09-01T22:53:10.281Z;true;;
BI Dolares;Income;USD;1955;39053.39;Income;Cash;Capital drive;2021-09-01T14:01:11.394Z;false;;
Promerica Platinum Dolares;Long distance;USD;218.09;4356.6;Expense;Cash;Boleto para mugricio ida y vuelta;2021-09-01T04:00:00.000Z;false;Edreas;
Promerica Platinum Dolares;Groceries;USD;7.44;148.62;Expense;Cash;;2021-09-01T04:00:00.000Z;false;Cereal, leche aguas y cervezas;
Promerica Platinum Dolares;Food & Drinks;USD;7.33;146.43;Expense;Cash;Almuerzo en cafeteria con Alex;2021-09-01T04:00:00.000Z;false;;
BI Dolares;Income;USD;1990;39752.56;Income;Cash;Autocloud quincena;2021-08-31T15:42:57.658Z;false;;
Promerica Platinum Dolares;Health care, doctor;USD;153.29;3062.15;Expense;Cash;Lentes;2021-08-30T21:13:16.234Z;false;;
Promerica Platinum Dolares;Food & Drinks;USD;4.7;93.89;Expense;Cash;Desayuno x2 Alex;2021-08-30T15:15:51.952Z;false;;
Promerica Platinum Dolares;Leisure time;USD;11.37;227.13;Expense;Cash;Inflador de pelota;2021-08-30T15:15:21.496Z;false;;
Promerica Platinum Dolares;Leisure time;USD;24.73;494.01;Expense;Cash;Pelota de basketball;2021-08-30T15:15:01.229Z;false;;
Promerica Platinum Dolares;Alcohol, tobacco;USD;3.99;79.7;Expense;Cash;Bumble;2021-08-30T15:14:45.615Z;false;;
Promerica Platinum Dolares;Alcohol, tobacco;USD;7.99;159.61;Expense;Cash;Tnder g;2021-08-28T23:11:12.129Z;false;;
Promerica Platinum Dolares;Food & Drinks;USD;13.08;261.29;Expense;Cash;Sushi vergueado;2021-08-28T00:52:03.385Z;false;;
Promerica Platinum Dolares;Transportation;USD;5.61;112.07;Expense;Cash;Uber de Michelle;2021-08-28T00:51:43.185Z;false;;
Promerica Platinum Dolares;Food & Drinks;USD;9.52;190.17;Expense;Cash;Rappi desayuno Michelle;2021-08-28T00:51:20.077Z;false;;D
Promerica Platinum Dolares;Transportation;USD;2.07;41.35;Expense;Cash;Uber de BBQ a casa;2021-08-27T03:50:20.265Z;false;;
Promerica Platinum Dolares;Transportation;USD;2.14;42.75;Expense;Cash;Uber de regreso a bbq;2021-08-27T03:49:52.294Z;false;;
Promerica Platinum Dolares;Food & Drinks;USD;2.95;58.93;Expense;Cash;Mochi Michelle;2021-08-27T03:49:02.819Z;false;;D
Promerica Platinum Dolares;Transportation;USD;2.94;58.73;Expense;Cash;Uber bbq a Airbnb;2021-08-27T03:47:51.786Z;false;;
Promerica Platinum Dolares;Restaurant, fast-food;USD;24.72;493.81;Expense;Cash;BBQ;2021-08-27T03:47:22.486Z;false;;
Promerica Platinum Dolares;Health care, doctor;USD;153.31;3062.55;Expense;Cash;Lentes;2021-08-27T03:34:15.535Z;false;;
Promerica Platinum Dolares;Food & Drinks;USD;14.31;285.86;Expense;Cash;Rappi desayunos;2021-08-27T03:33:51.819Z;false;;
Chash USD;Charity, gifts;USD;80;1598.09;Expense;Cash;Michelle;2021-08-27T03:31:16.441Z;false;;
Promerica Platinum Dolares;Groceries;USD;4.13;82.5;Expense;Cash;Oxxo jabón y Gatored;2021-08-25T05:34:48.337Z;false;;
Promerica Platinum Dolares;Education, development;USD;427;8529.82;Expense;Cash;Pago de Bootcamp 2;2021-08-25T05:34:14.179Z;false;;
Promerica Platinum Dolares;Food & Drinks;USD;15.08;301.24;Expense;Cash;Desayuno de huevo y avena;2021-08-24T16:42:18.491Z;false;;
Promerica Platinum Dolares;Education, development;USD;36.77;734.52;Expense;Cash;Algo expert;2021-08-24T16:41:22.221Z;false;;
Promerica Platinum Dolares;Groceries;USD;9.96;198.96;Expense;Cash;Oxxo agua;2021-08-24T16:40:36.125Z;false;;
Promerica Platinum Dolares;Food & Drinks;USD;17.12;341.99;Expense;Cash;Rappi Mochis;2021-08-24T16:40:02.834Z;false;;
Promerica Platinum Dolares;Food & Drinks;USD;11.82;236.12;Expense;Cash;Macdonald’s;2021-08-24T16:38:56.365Z;false;;
Promerica Platinum Dolares;Groceries;USD;17.12;341.99;Expense;Cash;;2021-08-23T17:27:35.722Z;false;;
Promerica Platinum Dolares;Software, apps, games;USD;4.29;85.7;Expense;Credit card;;2021-08-23T17:00:00.000Z;false;;
Promerica Platinum Dolares;Software, apps, games;USD;15.36;306.83;Expense;Cash;Skin de sett;2021-08-22T06:18:07.084Z;false;;
Promerica Platinum Dolares;Alcohol, tobacco;USD;6.99;139.63;Expense;Cash;Tder;2021-08-22T06:17:23.641Z;false;;
BBVA 0270;Restaurant, fast-food;MXN;712;712;Expense;Cash;Almuerzo x2;2021-08-21T22:43:46.955Z;false;;
BBVA 0270;Active sport, fitness;MXN;583.5;583.5;Expense;Cash;;2021-08-21T17:00:00.000Z;false;;
BBVA 0270;Financial expenses;MXN;185.99;185.99;Expense;Cash;Lucario Nintendo;2021-08-20T23:03:54.219Z;false;;
Promerica Platinum Dolares;TV, Streaming;USD;5.99;119.66;Expense;Credit card;;2021-08-20T17:00:00.000Z;false;Disney;
Cash Mexico;Hobbies;MXN;100;100;Expense;Cash;Cash Michelle;2021-08-20T16:21:09.065Z;false;;
BI Quetzales;Income;GTQ;179.92;461.75;Income;Cash;;2021-08-20T16:20:45.576Z;false;;
BI Dolares;Financial expenses;USD;132.12;2639.25;Expense;Cash;;2021-08-20T16:19:59.078Z;false;;
BI Dolares;Transfer, withdraw;USD;2303.4;46013.09;Expense;Cash;;2021-08-20T16:13:46.068Z;true;;
Promerica Platinum Dolares;Transfer, withdraw;USD;2303.4;46013.09;Income;Cash;;2021-08-20T16:13:46.068Z;true;;
Bi Queztales;Financial expenses;GTQ;30;76.99;Expense;Cash;Seguro;2021-08-20T15:49:26.133Z;false;;
BI Dolares;Financial expenses;USD;85;1697.97;Expense;Cash;Gastos de envío de dinero;2021-08-20T15:48:59.075Z;false;;
Promerica Platinum Dolares;Electronics, accessories;USD;75;1498.21;Expense;Cash;Juego de nintendo switch y cargador de controles;2021-08-19T21:56:43.792Z;false;;
BI Dolares;Transfer, withdraw;USD;2570;51338.73;Income;Cash;;2021-08-19T19:38:01.003Z;true;;
BBVA 0270;Transfer, withdraw;MXN;51338.75;51338.75;Expense;Cash;;2021-08-19T19:38:01.003Z;true;;
Cash Mexico;Groceries;MXN;100;100;Expense;Cash;X3 helados;2021-08-15T21:55:31.844Z;false;;
Cash Mexico;Charity, gifts;MXN;100;100;Expense;Cash;Regalo;2021-08-15T21:39:31.741Z;false;;
Promerica Platinum Dolares;Alcohol, tobacco;USD;23.19;463.25;Expense;Cash;Chelas;2021-08-14T17:35:40.784Z;false;;
Promerica Platinum Dolares;Alcohol, tobacco;USD;638.42;12753.18;Expense;Cash;;2021-08-13T20:55:08.559Z;false;;
Cash Mexico;Charges, Fees;MXN;500;500;Expense;Cash;Prestado a banano y Alex;2021-08-13T20:53:55.636Z;false;Banano y Axel;
Cash Mexico;Transportation;MXN;200;200;Expense;Cash;Uber de weed;2021-08-13T20:53:37.945Z;false;;
BBVA 0270;Transfer, withdraw;MXN;1000;1000;Expense;Cash;;2021-08-13T20:53:20.999Z;true;;
Cash Mexico;Transfer, withdraw;MXN;1000;1000;Income;Cash;;2021-08-13T20:53:20.999Z;true;;
BBVA 0270;Alcohol, tobacco;MXN;1300;1300;Expense;Cash;Chocochongos;2021-08-13T20:38:13.973Z;false;;
Chash USD;Life & Entertainment;USD;20;399.52;Expense;Cash;Propina;2021-08-13T15:44:37.207Z;false;;
BBVA 0270;Income;MXN;36039;36039;Income;Cash;Salario oracle;2021-08-13T15:44:06.841Z;false;;
Promerica Platinum Dolares;Internet;USD;6.99;139.63;Expense;Cash;Tinder;2021-08-12T00:29:36.011Z;false;;
BBVA 0270;Electronics, accessories;MXN;2588;2588;Expense;Cash;Controles de Switch;2021-08-11T22:14:25.003Z;false;;
BBVA 0270;Bar, cafe;MXN;93;93;Expense;Cash;Churros y chocolate;2021-08-11T21:20:18.797Z;false;;
BBVA 0270;Restaurant, fast-food;MXN;240;240;Expense;Cash;Taco Naco;2021-08-11T21:17:48.232Z;false;;
Cash Mexico;Maintenance, repairs;MXN;100;100;Expense;Cash;Llave de gas;2021-08-11T04:21:52.270Z;false;;
Cash Mexico;Food & Drinks;MXN;50;50;Expense;Cash;2 tacos;2021-08-06T23:07:37.667Z;false;;
BBVA 0270;Health care, doctor;MXN;1800;1800;Expense;Cash;Neotrex;2021-08-06T22:57:57.333Z;false;;
BBVA 0270;Clothes & Footwear;MXN;947;947;Expense;Cash;Ropa formal;2021-08-06T21:27:12.467Z;false;;
Cash Mexico;Leisure time;MXN;70;70;Expense;Cash;Fotos;2021-08-06T21:06:33.885Z;false;;
BBVA 0270;Internet;MXN;100;100;Expense;Cash;Recarga 1gb;2021-08-06T21:06:02.419Z;false;;
